DateTime,Junction,Vehicles,Hour,DayOfWeek,Month
2017-03-13 09:00:00,2,19,9,0,3
2017-03-13 10:00:00,2,17,10,0,3
2017-03-13 11:00:00,2,20,11,0,3
2017-03-13 12:00:00,2,17,12,0,3
2017-03-13 13:00:00,2,19,13,0,3
2017-03-13 14:00:00,2,19,14,0,3
2017-03-13 15:00:00,2,24,15,0,3
2017-03-13 16:00:00,2,28,16,0,3
2017-03-13 17:00:00,2,27,17,0,3
2017-03-13 18:00:00,2,29,18,0,3
2017-03-13 19:00:00,2,36,19,0,3
2017-03-13 20:00:00,2,28,20,0,3
2017-03-13 21:00:00,2,36,21,0,3
2017-03-13 22:00:00,2,29,22,0,3
2017-03-13 23:00:00,2,29,23,0,3
2017-03-14 00:00:00,2,26,0,1,3
2017-03-14 01:00:00,2,19,1,1,3
2017-03-14 02:00:00,2,24,2,1,3
2017-03-14 03:00:00,2,20,3,1,3
2017-03-14 04:00:00,2,18,4,1,3
2017-03-14 05:00:00,2,18,5,1,3
2017-03-14 06:00:00,2,18,6,1,3
2017-03-14 07:00:00,2,15,7,1,3
2017-03-14 08:00:00,2,18,8,1,3
2017-03-14 09:00:00,2,17,9,1,3
2017-03-14 10:00:00,2,21,10,1,3
2017-03-14 11:00:00,2,21,11,1,3
2017-03-14 12:00:00,2,25,12,1,3
2017-03-14 13:00:00,2,20,13,1,3
2017-03-14 14:00:00,2,27,14,1,3
2017-03-14 15:00:00,2,29,15,1,3
2017-03-14 16:00:00,2,26,16,1,3
2017-03-14 17:00:00,2,26,17,1,3
2017-03-14 18:00:00,2,32,18,1,3
2017-03-14 19:00:00,2,31,19,1,3
2017-03-14 20:00:00,2,31,20,1,3
2017-03-14 21:00:00,2,30,21,1,3
2017-03-14 22:00:00,2,30,22,1,3
2017-03-14 23:00:00,2,31,23,1,3
2017-03-15 00:00:00,2,24,0,2,3
2017-03-15 01:00:00,2,24,1,2,3
2017-03-15 02:00:00,2,20,2,2,3
2017-03-15 03:00:00,2,19,3,2,3
2017-03-15 04:00:00,2,18,4,2,3
2017-03-15 05:00:00,2,17,5,2,3
2017-03-15 06:00:00,2,16,6,2,3
2017-03-15 07:00:00,2,23,7,2,3
2017-03-15 08:00:00,2,19,8,2,3
2017-03-15 09:00:00,2,19,9,2,3
2017-03-15 10:00:00,2,19,10,2,3
2017-03-15 11:00:00,2,22,11,2,3
2017-03-15 12:00:00,2,23,12,2,3
2017-03-15 13:00:00,2,25,13,2,3
2017-03-15 14:00:00,2,26,14,2,3
2017-03-15 15:00:00,2,31,15,2,3
2017-03-15 16:00:00,2,28,16,2,3
2017-03-15 17:00:00,2,26,17,2,3
2017-03-15 18:00:00,2,31,18,2,3
2017-03-15 19:00:00,2,32,19,2,3
2017-03-15 20:00:00,2,34,20,2,3
2017-03-15 21:00:00,2,30,21,2,3
2017-03-15 22:00:00,2,34,22,2,3
2017-03-15 23:00:00,2,30,23,2,3
2017-03-16 00:00:00,2,30,0,3,3
2017-03-16 01:00:00,2,24,1,3,3
2017-03-16 02:00:00,2,23,2,3,3
2017-03-16 03:00:00,2,18,3,3,3
2017-03-16 04:00:00,2,16,4,3,3
2017-03-16 05:00:00,2,14,5,3,3
2017-03-16 06:00:00,2,18,6,3,3
2017-03-16 07:00:00,2,15,7,3,3
2017-03-16 08:00:00,2,20,8,3,3
2017-03-16 09:00:00,2,17,9,3,3
2017-03-16 10:00:00,2,21,10,3,3
2017-03-16 11:00:00,2,22,11,3,3
2017-03-16 12:00:00,2,24,12,3,3
2017-03-16 13:00:00,2,25,13,3,3
2017-03-16 14:00:00,2,24,14,3,3
2017-03-16 15:00:00,2,31,15,3,3
2017-03-16 16:00:00,2,28,16,3,3
2017-03-16 17:00:00,2,24,17,3,3
2017-03-16 18:00:00,2,29,18,3,3
2017-03-16 19:00:00,2,32,19,3,3
2017-03-16 20:00:00,2,35,20,3,3
2017-03-16 21:00:00,2,33,21,3,3
2017-03-16 22:00:00,2,30,22,3,3
2017-03-16 23:00:00,2,29,23,3,3
2017-03-17 00:00:00,2,25,0,4,3
2017-03-17 01:00:00,2,28,1,4,3
2017-03-17 02:00:00,2,25,2,4,3
2017-03-17 03:00:00,2,18,3,4,3
2017-03-17 04:00:00,2,16,4,4,3
2017-03-17 05:00:00,2,15,5,4,3
2017-03-17 06:00:00,2,13,6,4,3
2017-03-17 07:00:00,2,16,7,4,3
2017-03-17 08:00:00,2,18,8,4,3
2017-03-17 09:00:00,2,18,9,4,3
2017-03-17 10:00:00,2,22,10,4,3
2017-03-17 11:00:00,2,27,11,4,3
2017-03-17 12:00:00,2,20,12,4,3
2017-03-17 13:00:00,2,20,13,4,3
2017-03-17 14:00:00,2,28,14,4,3
2017-03-17 15:00:00,2,27,15,4,3
2017-03-17 16:00:00,2,29,16,4,3
2017-03-17 17:00:00,2,24,17,4,3
2017-03-17 18:00:00,2,25,18,4,3
2017-03-17 19:00:00,2,30,19,4,3
2017-03-17 20:00:00,2,27,20,4,3
2017-03-17 21:00:00,2,28,21,4,3
2017-03-17 22:00:00,2,27,22,4,3
2017-03-17 23:00:00,2,24,23,4,3
2017-03-18 00:00:00,2,21,0,5,3
2017-03-18 01:00:00,2,18,1,5,3
2017-03-18 02:00:00,2,21,2,5,3
2017-03-18 03:00:00,2,18,3,5,3
2017-03-18 04:00:00,2,14,4,5,3
2017-03-18 05:00:00,2,9,5,5,3
2017-03-18 06:00:00,2,10,6,5,3
2017-03-18 07:00:00,2,9,7,5,3
2017-03-18 08:00:00,2,11,8,5,3
2017-03-18 09:00:00,2,16,9,5,3
2017-03-18 10:00:00,2,14,10,5,3
2017-03-18 11:00:00,2,14,11,5,3
2017-03-18 12:00:00,2,14,12,5,3
2017-03-18 13:00:00,2,13,13,5,3
2017-03-18 14:00:00,2,15,14,5,3
2017-03-18 15:00:00,2,12,15,5,3
2017-03-18 16:00:00,2,14,16,5,3
2017-03-18 17:00:00,2,15,17,5,3
2017-03-18 18:00:00,2,12,18,5,3
2017-03-18 19:00:00,2,17,19,5,3
2017-03-18 20:00:00,2,18,20,5,3
2017-03-18 21:00:00,2,17,21,5,3
2017-03-18 22:00:00,2,21,22,5,3
2017-03-18 23:00:00,2,21,23,5,3
2017-03-19 00:00:00,2,15,0,6,3
2017-03-19 01:00:00,2,15,1,6,3
2017-03-19 02:00:00,2,17,2,6,3
2017-03-19 03:00:00,2,19,3,6,3
2017-03-19 04:00:00,2,13,4,6,3
2017-03-19 05:00:00,2,15,5,6,3
2017-03-19 06:00:00,2,14,6,6,3
2017-03-19 07:00:00,2,14,7,6,3
2017-03-19 08:00:00,2,10,8,6,3
2017-03-19 09:00:00,2,15,9,6,3
2017-03-19 10:00:00,2,15,10,6,3
2017-03-19 11:00:00,2,14,11,6,3
2017-03-19 12:00:00,2,11,12,6,3
2017-03-19 13:00:00,2,16,13,6,3
2017-03-19 14:00:00,2,12,14,6,3
2017-03-19 15:00:00,2,18,15,6,3
2017-03-19 16:00:00,2,16,16,6,3
2017-03-19 17:00:00,2,20,17,6,3
2017-03-19 18:00:00,2,24,18,6,3
2017-03-19 19:00:00,2,17,19,6,3
2017-03-19 20:00:00,2,20,20,6,3
2017-03-19 21:00:00,2,23,21,6,3
2017-03-19 22:00:00,2,24,22,6,3
2017-03-19 23:00:00,2,23,23,6,3
2017-03-20 00:00:00,2,20,0,0,3
2017-03-20 01:00:00,2,23,1,0,3
2017-03-20 02:00:00,2,21,2,0,3
2017-03-20 03:00:00,2,20,3,0,3
2017-03-20 04:00:00,2,14,4,0,3
2017-03-20 05:00:00,2,12,5,0,3
2017-03-20 06:00:00,2,19,6,0,3
2017-03-20 07:00:00,2,16,7,0,3
2017-03-20 08:00:00,2,16,8,0,3
2017-03-20 09:00:00,2,17,9,0,3
2017-03-20 10:00:00,2,20,10,0,3
2017-03-20 11:00:00,2,21,11,0,3
2017-03-20 12:00:00,2,28,12,0,3
2017-03-20 13:00:00,2,28,13,0,3
2017-03-20 14:00:00,2,31,14,0,3
2017-03-20 15:00:00,2,35,15,0,3
2017-03-20 16:00:00,2,30,16,0,3
2017-03-20 17:00:00,2,28,17,0,3
2017-03-20 18:00:00,2,30,18,0,3
2017-03-20 19:00:00,2,35,19,0,3
2017-03-20 20:00:00,2,32,20,0,3
2017-03-20 21:00:00,2,36,21,0,3
2017-03-20 22:00:00,2,34,22,0,3
2017-03-20 23:00:00,2,26,23,0,3
2017-03-21 00:00:00,2,26,0,1,3
2017-03-21 01:00:00,2,25,1,1,3
2017-03-21 02:00:00,2,24,2,1,3
2017-03-21 03:00:00,2,23,3,1,3
2017-03-21 04:00:00,2,15,4,1,3
2017-03-21 05:00:00,2,19,5,1,3
2017-03-21 06:00:00,2,18,6,1,3
2017-03-21 07:00:00,2,21,7,1,3
2017-03-21 08:00:00,2,21,8,1,3
2017-03-21 09:00:00,2,20,9,1,3
2017-03-21 10:00:00,2,22,10,1,3
2017-03-21 11:00:00,2,28,11,1,3
2017-03-21 12:00:00,2,26,12,1,3
2017-03-21 13:00:00,2,23,13,1,3
2017-03-21 14:00:00,2,30,14,1,3
2017-03-21 15:00:00,2,32,15,1,3
2017-03-21 16:00:00,2,32,16,1,3
2017-03-21 17:00:00,2,30,17,1,3
2017-03-21 18:00:00,2,30,18,1,3
2017-03-21 19:00:00,2,35,19,1,3
2017-03-21 20:00:00,2,38,20,1,3
2017-03-21 21:00:00,2,34,21,1,3
2017-03-21 22:00:00,2,32,22,1,3
2017-03-21 23:00:00,2,31,23,1,3
2017-03-22 00:00:00,2,32,0,2,3
2017-03-22 01:00:00,2,25,1,2,3
2017-03-22 02:00:00,2,27,2,2,3
2017-03-22 03:00:00,2,19,3,2,3
2017-03-22 04:00:00,2,16,4,2,3
2017-03-22 05:00:00,2,14,5,2,3
2017-03-22 06:00:00,2,17,6,2,3
2017-03-22 07:00:00,2,21,7,2,3
2017-03-22 08:00:00,2,20,8,2,3
2017-03-22 09:00:00,2,21,9,2,3
2017-03-22 10:00:00,2,22,10,2,3
2017-03-22 11:00:00,2,24,11,2,3
2017-03-22 12:00:00,2,23,12,2,3
2017-03-22 13:00:00,2,25,13,2,3
2017-03-22 14:00:00,2,28,14,2,3
2017-03-22 15:00:00,2,30,15,2,3
2017-03-22 16:00:00,2,38,16,2,3
2017-03-22 17:00:00,2,31,17,2,3
2017-03-22 18:00:00,2,30,18,2,3
2017-03-22 19:00:00,2,40,19,2,3
2017-03-22 20:00:00,2,37,20,2,3
2017-03-22 21:00:00,2,36,21,2,3
2017-03-22 22:00:00,2,32,22,2,3
2017-03-22 23:00:00,2,33,23,2,3
2017-03-23 00:00:00,2,32,0,3,3
2017-03-23 01:00:00,2,29,1,3,3
2017-03-23 02:00:00,2,22,2,3,3
2017-03-23 03:00:00,2,20,3,3,3
2017-03-23 04:00:00,2,18,4,3,3
2017-03-23 05:00:00,2,20,5,3,3
2017-03-23 06:00:00,2,19,6,3,3
2017-03-23 07:00:00,2,17,7,3,3
2017-03-23 08:00:00,2,22,8,3,3
2017-03-23 09:00:00,2,21,9,3,3
2017-03-23 10:00:00,2,19,10,3,3
2017-03-23 11:00:00,2,23,11,3,3
2017-03-23 12:00:00,2,24,12,3,3
2017-03-23 13:00:00,2,28,13,3,3
2017-03-23 14:00:00,2,26,14,3,3
2017-03-23 15:00:00,2,31,15,3,3
2017-03-23 16:00:00,2,27,16,3,3
2017-03-23 17:00:00,2,28,17,3,3
2017-03-23 18:00:00,2,35,18,3,3
2017-03-23 19:00:00,2,36,19,3,3
2017-03-23 20:00:00,2,32,20,3,3
2017-03-23 21:00:00,2,37,21,3,3
2017-03-23 22:00:00,2,28,22,3,3
2017-03-23 23:00:00,2,28,23,3,3
2017-03-24 00:00:00,2,28,0,4,3
2017-03-24 01:00:00,2,26,1,4,3
2017-03-24 02:00:00,2,22,2,4,3
2017-03-24 03:00:00,2,20,3,4,3
2017-03-24 04:00:00,2,20,4,4,3
2017-03-24 05:00:00,2,16,5,4,3
2017-03-24 06:00:00,2,11,6,4,3
2017-03-24 07:00:00,2,14,7,4,3
2017-03-24 08:00:00,2,18,8,4,3
2017-03-24 09:00:00,2,20,9,4,3
2017-03-24 10:00:00,2,23,10,4,3
2017-03-24 11:00:00,2,26,11,4,3
2017-03-24 12:00:00,2,24,12,4,3
2017-03-24 13:00:00,2,25,13,4,3
2017-03-24 14:00:00,2,24,14,4,3
2017-03-24 15:00:00,2,32,15,4,3
2017-03-24 16:00:00,2,26,16,4,3
2017-03-24 17:00:00,2,24,17,4,3
2017-03-24 18:00:00,2,27,18,4,3
2017-03-24 19:00:00,2,27,19,4,3
2017-03-24 20:00:00,2,28,20,4,3
2017-03-24 21:00:00,2,28,21,4,3
2017-03-24 22:00:00,2,25,22,4,3
2017-03-24 23:00:00,2,28,23,4,3
2017-03-25 00:00:00,2,24,0,5,3
2017-03-25 01:00:00,2,21,1,5,3
2017-03-25 02:00:00,2,18,2,5,3
2017-03-25 03:00:00,2,16,3,5,3
2017-03-25 04:00:00,2,11,4,5,3
2017-03-25 05:00:00,2,11,5,5,3
2017-03-25 06:00:00,2,13,6,5,3
2017-03-25 07:00:00,2,12,7,5,3
2017-03-25 08:00:00,2,12,8,5,3
2017-03-25 09:00:00,2,13,9,5,3
2017-03-25 10:00:00,2,12,10,5,3
2017-03-25 11:00:00,2,17,11,5,3
2017-03-25 12:00:00,2,15,12,5,3
2017-03-25 13:00:00,2,17,13,5,3
2017-03-25 14:00:00,2,14,14,5,3
2017-03-25 15:00:00,2,15,15,5,3
2017-03-25 16:00:00,2,16,16,5,3
2017-03-25 17:00:00,2,15,17,5,3
2017-03-25 18:00:00,2,17,18,5,3
2017-03-25 19:00:00,2,15,19,5,3
2017-03-25 20:00:00,2,16,20,5,3
2017-03-25 21:00:00,2,20,21,5,3
2017-03-25 22:00:00,2,15,22,5,3
2017-03-25 23:00:00,2,16,23,5,3
2017-03-26 00:00:00,2,16,0,6,3
2017-03-26 01:00:00,2,18,1,6,3
2017-03-26 02:00:00,2,14,2,6,3
2017-03-26 03:00:00,2,11,3,6,3
2017-03-26 04:00:00,2,9,4,6,3
2017-03-26 05:00:00,2,10,5,6,3
2017-03-26 06:00:00,2,11,6,6,3
2017-03-26 07:00:00,2,9,7,6,3
2017-03-26 08:00:00,2,10,8,6,3
2017-03-26 09:00:00,2,11,9,6,3
2017-03-26 10:00:00,2,14,10,6,3
2017-03-26 11:00:00,2,13,11,6,3
2017-03-26 12:00:00,2,15,12,6,3
2017-03-26 13:00:00,2,15,13,6,3
2017-03-26 14:00:00,2,16,14,6,3
2017-03-26 15:00:00,2,13,15,6,3
2017-03-26 16:00:00,2,15,16,6,3
2017-03-26 17:00:00,2,17,17,6,3
2017-03-26 18:00:00,2,19,18,6,3
2017-03-26 19:00:00,2,20,19,6,3
2017-03-26 20:00:00,2,18,20,6,3
2017-03-26 21:00:00,2,19,21,6,3
2017-03-26 22:00:00,2,20,22,6,3
2017-03-26 23:00:00,2,23,23,6,3
2017-03-27 00:00:00,2,20,0,0,3
2017-03-27 01:00:00,2,18,1,0,3
2017-03-27 02:00:00,2,20,2,0,3
2017-03-27 03:00:00,2,17,3,0,3
2017-03-27 04:00:00,2,15,4,0,3
2017-03-27 05:00:00,2,11,5,0,3
2017-03-27 06:00:00,2,12,6,0,3
2017-03-27 07:00:00,2,16,7,0,3
2017-03-27 08:00:00,2,12,8,0,3
2017-03-27 09:00:00,2,16,9,0,3
2017-03-27 10:00:00,2,20,10,0,3
2017-03-27 11:00:00,2,20,11,0,3
2017-03-27 12:00:00,2,26,12,0,3
2017-03-27 13:00:00,2,27,13,0,3
2017-03-27 14:00:00,2,30,14,0,3
2017-03-27 15:00:00,2,30,15,0,3
2017-03-27 16:00:00,2,30,16,0,3
2017-03-27 17:00:00,2,30,17,0,3
2017-03-27 18:00:00,2,31,18,0,3
2017-03-27 19:00:00,2,37,19,0,3
2017-03-27 20:00:00,2,29,20,0,3
2017-03-27 21:00:00,2,32,21,0,3
2017-03-27 22:00:00,2,34,22,0,3
2017-03-27 23:00:00,2,29,23,0,3
2017-03-28 00:00:00,2,30,0,1,3
2017-03-28 01:00:00,2,25,1,1,3
2017-03-28 02:00:00,2,26,2,1,3
2017-03-28 03:00:00,2,19,3,1,3
2017-03-28 04:00:00,2,15,4,1,3
2017-03-28 05:00:00,2,19,5,1,3
2017-03-28 06:00:00,2,16,6,1,3
2017-03-28 07:00:00,2,17,7,1,3
2017-03-28 08:00:00,2,22,8,1,3
2017-03-28 09:00:00,2,21,9,1,3
2017-03-28 10:00:00,2,21,10,1,3
2017-03-28 11:00:00,2,23,11,1,3
2017-03-28 12:00:00,2,30,12,1,3
2017-03-28 13:00:00,2,28,13,1,3
2017-03-28 14:00:00,2,31,14,1,3
2017-03-28 15:00:00,2,33,15,1,3
2017-03-28 16:00:00,2,27,16,1,3
2017-03-28 17:00:00,2,29,17,1,3
2017-03-28 18:00:00,2,29,18,1,3
2017-03-28 19:00:00,2,36,19,1,3
2017-03-28 20:00:00,2,34,20,1,3
2017-03-28 21:00:00,2,32,21,1,3
2017-03-28 22:00:00,2,30,22,1,3
2017-03-28 23:00:00,2,27,23,1,3
2017-03-29 00:00:00,2,31,0,2,3
2017-03-29 01:00:00,2,25,1,2,3
2017-03-29 02:00:00,2,28,2,2,3
2017-03-29 03:00:00,2,21,3,2,3
2017-03-29 04:00:00,2,19,4,2,3
2017-03-29 05:00:00,2,13,5,2,3
2017-03-29 06:00:00,2,17,6,2,3
2017-03-29 07:00:00,2,19,7,2,3
2017-03-29 08:00:00,2,18,8,2,3
2017-03-29 09:00:00,2,20,9,2,3
2017-03-29 10:00:00,2,20,10,2,3
2017-03-29 11:00:00,2,25,11,2,3
2017-03-29 12:00:00,2,23,12,2,3
2017-03-29 13:00:00,2,29,13,2,3
2017-03-29 14:00:00,2,26,14,2,3
2017-03-29 15:00:00,2,27,15,2,3
2017-03-29 16:00:00,2,26,16,2,3
2017-03-29 17:00:00,2,32,17,2,3
2017-03-29 18:00:00,2,36,18,2,3
2017-03-29 19:00:00,2,34,19,2,3
2017-03-29 20:00:00,2,35,20,2,3
2017-03-29 21:00:00,2,31,21,2,3
2017-03-29 22:00:00,2,30,22,2,3
2017-03-29 23:00:00,2,28,23,2,3
2017-03-30 00:00:00,2,28,0,3,3
2017-03-30 01:00:00,2,26,1,3,3
2017-03-30 02:00:00,2,25,2,3,3
2017-03-30 03:00:00,2,21,3,3,3
2017-03-30 04:00:00,2,14,4,3,3
2017-03-30 05:00:00,2,16,5,3,3
2017-03-30 06:00:00,2,17,6,3,3
2017-03-30 07:00:00,2,20,7,3,3
2017-03-30 08:00:00,2,18,8,3,3
2017-03-30 09:00:00,2,19,9,3,3
2017-03-30 10:00:00,2,25,10,3,3
2017-03-30 11:00:00,2,25,11,3,3
2017-03-30 12:00:00,2,27,12,3,3
2017-03-30 13:00:00,2,24,13,3,3
2017-03-30 14:00:00,2,28,14,3,3
2017-03-30 15:00:00,2,31,15,3,3
2017-03-30 16:00:00,2,26,16,3,3
2017-03-30 17:00:00,2,31,17,3,3
2017-03-30 18:00:00,2,34,18,3,3
2017-03-30 19:00:00,2,31,19,3,3
2017-03-30 20:00:00,2,33,20,3,3
2017-03-30 21:00:00,2,28,21,3,3
2017-03-30 22:00:00,2,30,22,3,3
2017-03-30 23:00:00,2,25,23,3,3
2017-03-31 00:00:00,2,32,0,4,3
2017-03-31 01:00:00,2,24,1,4,3
2017-03-31 02:00:00,2,25,2,4,3
2017-03-31 03:00:00,2,17,3,4,3
2017-03-31 04:00:00,2,12,4,4,3
2017-03-31 05:00:00,2,13,5,4,3
2017-03-31 06:00:00,2,13,6,4,3
2017-03-31 07:00:00,2,17,7,4,3
2017-03-31 08:00:00,2,18,8,4,3
2017-03-31 09:00:00,2,19,9,4,3
2017-03-31 10:00:00,2,21,10,4,3
2017-03-31 11:00:00,2,25,11,4,3
2017-03-31 12:00:00,2,22,12,4,3
2017-03-31 13:00:00,2,23,13,4,3
2017-03-31 14:00:00,2,27,14,4,3
2017-03-31 15:00:00,2,32,15,4,3
2017-03-31 16:00:00,2,29,16,4,3
2017-03-31 17:00:00,2,31,17,4,3
2017-03-31 18:00:00,2,28,18,4,3
2017-03-31 19:00:00,2,26,19,4,3
2017-03-31 20:00:00,2,31,20,4,3
2017-03-31 21:00:00,2,28,21,4,3
2017-03-31 22:00:00,2,27,22,4,3
2017-03-31 23:00:00,2,27,23,4,3
2017-04-01 00:00:00,2,25,0,5,4
2017-04-01 01:00:00,2,28,1,5,4
2017-04-01 02:00:00,2,18,2,5,4
2017-04-01 03:00:00,2,18,3,5,4
2017-04-01 04:00:00,2,15,4,5,4
2017-04-01 05:00:00,2,14,5,5,4
2017-04-01 06:00:00,2,9,6,5,4
2017-04-01 07:00:00,2,10,7,5,4
2017-04-01 08:00:00,2,13,8,5,4
2017-04-01 09:00:00,2,19,9,5,4
2017-04-01 10:00:00,2,22,10,5,4
2017-04-01 11:00:00,2,18,11,5,4
2017-04-01 12:00:00,2,17,12,5,4
2017-04-01 13:00:00,2,16,13,5,4
2017-04-01 14:00:00,2,19,14,5,4
2017-04-01 15:00:00,2,19,15,5,4
2017-04-01 16:00:00,2,20,16,5,4
2017-04-01 17:00:00,2,12,17,5,4
2017-04-01 18:00:00,2,15,18,5,4
2017-04-01 19:00:00,2,16,19,5,4
2017-04-01 20:00:00,2,21,20,5,4
2017-04-01 21:00:00,2,27,21,5,4
2017-04-01 22:00:00,2,22,22,5,4
2017-04-01 23:00:00,2,23,23,5,4
2017-04-02 00:00:00,2,19,0,6,4
2017-04-02 01:00:00,2,17,1,6,4
2017-04-02 02:00:00,2,16,2,6,4
2017-04-02 03:00:00,2,18,3,6,4
2017-04-02 04:00:00,2,13,4,6,4
2017-04-02 05:00:00,2,13,5,6,4
2017-04-02 06:00:00,2,17,6,6,4
2017-04-02 07:00:00,2,14,7,6,4
2017-04-02 08:00:00,2,11,8,6,4
2017-04-02 09:00:00,2,16,9,6,4
2017-04-02 10:00:00,2,15,10,6,4
2017-04-02 11:00:00,2,15,11,6,4
2017-04-02 12:00:00,2,16,12,6,4
2017-04-02 13:00:00,2,13,13,6,4
2017-04-02 14:00:00,2,17,14,6,4
2017-04-02 15:00:00,2,17,15,6,4
2017-04-02 16:00:00,2,12,16,6,4
2017-04-02 17:00:00,2,15,17,6,4
2017-04-02 18:00:00,2,20,18,6,4
2017-04-02 19:00:00,2,21,19,6,4
2017-04-02 20:00:00,2,22,20,6,4
2017-04-02 21:00:00,2,22,21,6,4
2017-04-02 22:00:00,2,23,22,6,4
2017-04-02 23:00:00,2,23,23,6,4
2017-04-03 00:00:00,2,23,0,0,4
2017-04-03 01:00:00,2,21,1,0,4
2017-04-03 02:00:00,2,16,2,0,4
2017-04-03 03:00:00,2,19,3,0,4
2017-04-03 04:00:00,2,15,4,0,4
2017-04-03 05:00:00,2,15,5,0,4
2017-04-03 06:00:00,2,16,6,0,4
2017-04-03 07:00:00,2,19,7,0,4
2017-04-03 08:00:00,2,20,8,0,4
2017-04-03 09:00:00,2,20,9,0,4
2017-04-03 10:00:00,2,20,10,0,4
2017-04-03 11:00:00,2,30,11,0,4
2017-04-03 12:00:00,2,29,12,0,4
2017-04-03 13:00:00,2,26,13,0,4
2017-04-03 14:00:00,2,34,14,0,4
2017-04-03 15:00:00,2,33,15,0,4
2017-04-03 16:00:00,2,27,16,0,4
2017-04-03 17:00:00,2,27,17,0,4
2017-04-03 18:00:00,2,30,18,0,4
2017-04-03 19:00:00,2,33,19,0,4
2017-04-03 20:00:00,2,38,20,0,4
2017-04-03 21:00:00,2,30,21,0,4
2017-04-03 22:00:00,2,28,22,0,4
2017-04-03 23:00:00,2,28,23,0,4
2017-04-04 00:00:00,2,27,0,1,4
2017-04-04 01:00:00,2,28,1,1,4
2017-04-04 02:00:00,2,26,2,1,4
2017-04-04 03:00:00,2,19,3,1,4
2017-04-04 04:00:00,2,17,4,1,4
2017-04-04 05:00:00,2,16,5,1,4
2017-04-04 06:00:00,2,17,6,1,4
2017-04-04 07:00:00,2,22,7,1,4
2017-04-04 08:00:00,2,14,8,1,4
2017-04-04 09:00:00,2,16,9,1,4
2017-04-04 10:00:00,2,24,10,1,4
2017-04-04 11:00:00,2,26,11,1,4
2017-04-04 12:00:00,2,28,12,1,4
2017-04-04 13:00:00,2,24,13,1,4
2017-04-04 14:00:00,2,35,14,1,4
2017-04-04 15:00:00,2,27,15,1,4
2017-04-04 16:00:00,2,28,16,1,4
2017-04-04 17:00:00,2,32,17,1,4
2017-04-04 18:00:00,2,32,18,1,4
2017-04-04 19:00:00,2,31,19,1,4
2017-04-04 20:00:00,2,36,20,1,4
2017-04-04 21:00:00,2,31,21,1,4
2017-04-04 22:00:00,2,30,22,1,4
2017-04-04 23:00:00,2,27,23,1,4
2017-04-05 00:00:00,2,26,0,2,4
2017-04-05 01:00:00,2,23,1,2,4
2017-04-05 02:00:00,2,24,2,2,4
2017-04-05 03:00:00,2,21,3,2,4
2017-04-05 04:00:00,2,20,4,2,4
2017-04-05 05:00:00,2,13,5,2,4
2017-04-05 06:00:00,2,16,6,2,4
2017-04-05 07:00:00,2,17,7,2,4
2017-04-05 08:00:00,2,20,8,2,4
2017-04-05 09:00:00,2,21,9,2,4
2017-04-05 10:00:00,2,20,10,2,4
2017-04-05 11:00:00,2,29,11,2,4
2017-04-05 12:00:00,2,27,12,2,4
2017-04-05 13:00:00,2,29,13,2,4
2017-04-05 14:00:00,2,29,14,2,4
2017-04-05 15:00:00,2,29,15,2,4
2017-04-05 16:00:00,2,23,16,2,4
2017-04-05 17:00:00,2,32,17,2,4
2017-04-05 18:00:00,2,31,18,2,4
2017-04-05 19:00:00,2,34,19,2,4
2017-04-05 20:00:00,2,33,20,2,4
2017-04-05 21:00:00,2,30,21,2,4
2017-04-05 22:00:00,2,31,22,2,4
2017-04-05 23:00:00,2,29,23,2,4
2017-04-06 00:00:00,2,26,0,3,4
2017-04-06 01:00:00,2,27,1,3,4
2017-04-06 02:00:00,2,24,2,3,4
2017-04-06 03:00:00,2,17,3,3,4
2017-04-06 04:00:00,2,16,4,3,4
2017-04-06 05:00:00,2,16,5,3,4
2017-04-06 06:00:00,2,14,6,3,4
2017-04-06 07:00:00,2,17,7,3,4
2017-04-06 08:00:00,2,20,8,3,4
2017-04-06 09:00:00,2,19,9,3,4
2017-04-06 10:00:00,2,23,10,3,4
2017-04-06 11:00:00,2,23,11,3,4
2017-04-06 12:00:00,2,29,12,3,4
2017-04-06 13:00:00,2,27,13,3,4
2017-04-06 14:00:00,2,34,14,3,4
2017-04-06 15:00:00,2,35,15,3,4
2017-04-06 16:00:00,2,28,16,3,4
2017-04-06 17:00:00,2,34,17,3,4
2017-04-06 18:00:00,2,35,18,3,4
2017-04-06 19:00:00,2,29,19,3,4
2017-04-06 20:00:00,2,37,20,3,4
2017-04-06 21:00:00,2,30,21,3,4
2017-04-06 22:00:00,2,28,22,3,4
2017-04-06 23:00:00,2,28,23,3,4
2017-04-07 00:00:00,2,26,0,4,4
2017-04-07 01:00:00,2,26,1,4,4
2017-04-07 02:00:00,2,23,2,4,4
2017-04-07 03:00:00,2,18,3,4,4
2017-04-07 04:00:00,2,15,4,4,4
2017-04-07 05:00:00,2,14,5,4,4
2017-04-07 06:00:00,2,13,6,4,4
2017-04-07 07:00:00,2,16,7,4,4
2017-04-07 08:00:00,2,19,8,4,4
2017-04-07 09:00:00,2,22,9,4,4
2017-04-07 10:00:00,2,26,10,4,4
2017-04-07 11:00:00,2,22,11,4,4
2017-04-07 12:00:00,2,29,12,4,4
2017-04-07 13:00:00,2,28,13,4,4
2017-04-07 14:00:00,2,23,14,4,4
2017-04-07 15:00:00,2,26,15,4,4
